Time,Residual_0,Residual_1,Residual_2,Residual_3,cl,cd,cm,
2.3203125959999999e+00,3.0473851149482998e-04,2.5418773121575002e-04,2.4568211190670097e-04,1.0002274847422947e-03,4.0529624046471852e-01,6.7636495426126753e-03,-5.9689654759967736e-02,
2.3365539730000000e+00,2.9456162192809088e-04,2.5579711789364541e-04,2.5557546514492038e-04,9.5554548565284804e-04,4.0458259452245166e-01,6.2719296349472891e-03,-5.9427823697251740e-02,
2.3527988259999999e+00,3.0198410517314893e-04,2.5571258231685018e-04,2.5319492727108917e-04,9.8272230188723927e-04,4.0379174952280428e-01,5.6992926367270989e-03,-5.9234830751530063e-02,
2.3693854810000001e+00,3.2272994343818067e-04,2.5203173022895982e-04,2.3946315656219667e-04,1.0631604110570235e-03,4.0293968844047501e-01,5.1655147612580015e-03,-5.9079458735972631e-02,
2.3856108169999999e+00,3.4698353001834945e-04,2.4473384310763223e-04,2.1943847931029479e-04,1.1559559794052491e-03,4.0210376130114306e-01,4.7527230750821041e-03,-5.8942230649017463e-02,
2.4020295919999999e+00,3.6642701392742189e-04,2.3571627615868106e-04,2.0161498668222241e-04,1.2283943366079488e-03,4.0140882661255139e-01,4.4909789251516268e-03,-5.8819703230001991e-02,
2.4183691249999999e+00,3.7695142749816381e-04,2.2794974740178927e-04,1.9514707377119226e-04,1.2653393699052584e-03,4.0100235168656634e-01,4.3567233614576883e-03,-5.8723964434506407e-02,
2.4350824850000001e+00,3.7819155147254157e-04,2.2403473459871662e-04,2.0394554991918262e-04,1.2660154900382952e-03,4.0102425376784417e-01,4.2834274441774702e-03,-5.8677826318530378e-02,
2.4517157300000001e+00,3.7225051846375969e-04,2.2486330156177388e-04,2.2349853531834898e-04,1.2386406384481505e-03,4.0157748893852607e-01,4.1813572704834058e-03,-5.8707130457878114e-02,
2.4679060630000000e+00,3.6266871143550726e-04,2.2931570674482299e-04,2.4541632648090707e-04,1.1966430648061182e-03,4.0270583845412294e-01,3.9616221861066385e-03,-5.8832224660262750e-02,
2.4840777200000002e+00,3.5374070275063585e-04,2.3508248552315180e-04,2.6280472346666261e-04,1.1565517215128532e-03,4.0438246412337753e-01,3.5588766898313347e-03,-5.9060702669065948e-02,
2.5001405360000000e+00,3.4970930761790936e-04,2.3976927283736699e-04,2.7209938534468670e-04,1.1353286761292965e-03,4.0651025313505529e-01,2.9476024291201397e-03,-5.9383003824645897e-02,
2.5159670080000001e+00,3.5342312481132881e-04,2.4165958100318697e-04,2.7311407019392188e-04,1.1449023742635715e-03,4.0893325470281100e-01,2.1488347916221299e-03,-5.9771828597446647e-02,
2.5320884189999999e+00,3.6502717253266581e-04,2.4015827275991887e-04,2.6851728791529975e-04,1.1861758439636336e-03,4.1145627782829941e-01,1.2266104101459939e-03,-6.0185485027877676e-02,
2.5486171889999998e+00,3.8196644788536424e-04,2.3606872825992050e-04,2.6261558839194292e-04,1.2487263354142044e-03,4.1386861032634714e-01,2.7559844923847080e-04,-6.0574412694777029e-02,
2.5649303369999998e+00,4.0049516960931656e-04,2.3158030785896833e-04,2.5926467835991142e-04,1.3173257776377104e-03,4.1596750220830619e-01,-5.9682634937168908e-04,-6.0889498665457419e-02,
2.5813399339999998e+00,4.1742038251181822e-04,2.2957539333739430e-04,2.5980230479521240e-04,1.3792559729109959e-03,4.1757866840167218e-01,-1.2899693716118448e-03,-6.1090579409435124e-02,
2.5988028160000001e+00,4.3095083948682536e-04,2.3208455105033166e-04,2.6282901977305549e-04,1.4275508468377816e-03,4.1857216879100068e-01,-1.7266306474473852e-03,-6.1153651763661894e-02,
2.6154123760000001e+00,4.4052381384546558e-04,2.3872921025526063e-04,2.6620982578573916e-04,1.4600606581569196e-03,4.1887366213983301e-01,-1.8645436425044864e-03,-6.1075693832053815e-02,
2.6317439930000002e+00,4.4612477396843562e-04,2.4665245067833361e-04,2.6933981675629910e-04,1.4766554916516028e-03,4.1847149948445284e-01,-1.7012744294598793e-03,-6.0876399188133104e-02,
2.6480918959999999e+00,4.4780088919411985e-04,2.5218982562999357e-04,2.7361064168415045e-04,1.4773443061148136e-03,4.1742098064493843e-01,-1.2727237194187942e-03,-6.0596741107381009e-02,
2.6645259160000001e+00,4.4581752878296727e-04,2.5299434197478517e-04,2.8064160810000155e-04,1.4630156165440491e-03,4.1584555495513875e-01,-6.4632476355127178e-04,-6.0294541032771112e-02,
2.6813675809999999e+00,4.4131612634651927e-04,2.4946451134829240e-04,2.8977514590080314e-04,1.4382176919061004e-03,4.1393332806389521e-01,8.9542187465455720e-05,-6.0037559694533914e-02,
2.6973748240000002e+00,4.3676861169950933e-04,2.4492098407123453e-04,2.9736692596949490e-04,1.4131646221369587e-03,4.1192751414613471e-01,8.3821100659108982e-04,-5.9895036892664955e-02,
2.7136690720000001e+00,4.3542231566287147e-04,2.4402925774341091e-04,2.9874533738425557e-04,1.4015368823915813e-03,4.1010902106924219e-01,1.5078128884774031e-03,-5.9928835974814430e-02,
2.7297425519999998e+00,4.3958834944569279e-04,2.4960919443229467e-04,2.9128590913004676e-04,1.4131169919476044e-03,4.0876968219045262e-01,2.0232121216926520e-03,-6.0185192979062836e-02,
2.7459101559999999e+00,4.4889573619136302e-04,2.6016269358662166e-04,2.7685941236785071e-04,1.4460740367168324e-03,4.0817847517487832e-01,2.3355000083728102e-03,-6.0688115475805042e-02,
2.7626056250000000e+00,4.6017893021145132e-04,2.7078701696507310e-04,2.6256778882712077e-04,1.4866218351732268e-03,4.0854495051578826e-01,2.4278771990859540e-03,-6.1435111976051213e-02,
2.7796842609999999e+00,4.6932473360929107e-04,2.7638965022865861e-04,2.5799901814317893e-04,1.5172942204866582e-03,4.0998480696113065e-01,2.3171241402468994e-03,-6.2395495115807754e-02,
2.7962382250000002e+00,4.7370192871537737e-04,2.7435788363664359e-04,2.6804436349474325e-04,1.5272615444443386e-03,4.1249390844764183e-01,2.0506868855009494e-03,-6.3511368099537516e-02,
2.8126077089999999e+00,4.7367292366092754e-04,2.6566500814865834e-04,2.8783490959233445e-04,1.5184973358580479e-03,4.1593674516065782e-01,1.7001881289895491e-03,-6.4701469695424590e-02,
2.8290240450000002e+00,4.7245172633993935e-04,2.5453542138715880e-04,3.0698461241844359e-04,1.5052354036614282e-03,4.2005148186642571e-01,1.3525198839013084e-03,-6.5867874804794585e-02,
2.8453236620000002e+00,4.7422940551710785e-04,2.4657415921870463e-04,3.1694483609941967e-04,1.5061260398252965e-03,4.2447441481864773e-01,1.0999311901297025e-03,-6.6905893404725983e-02,
2.8616232089999998e+00,4.8138684553180710e-04,2.4552860882582072e-04,3.1481299135815874e-04,1.5318949935438522e-03,4.2878461311859284e-01,1.0301479798999924e-03,-6.7717097177219007e-02,
2.8778607049999998e+00,4.9269254091694901e-04,2.5079294081066354e-04,3.0408712666464842e-04,1.5771073921514219e-03,4.3256195742543030e-01,1.2167479516518530e-03,-6.8224025308879596e-02,
2.8941018349999998e+00,5.0399190387493905e-04,2.5838899736646223e-04,2.9329756705687317e-04,1.6234990433628856e-03,4.3545290370888179e-01,1.7101455967373539e-03,-6.8384491084067939e-02,
2.9104466940000000e+00,5.1074171204583494e-04,2.6443848772364135e-04,2.9161055008596699e-04,1.6513897977508802e-03,4.3723432074250346e-01,2.5297129343476760e-03,-6.8202398316738702e-02,
2.9263251619999999e+00,5.1051134398864351e-04,2.6787364452687931e-04,3.0218968625752570e-04,1.6501784262320982e-03,4.3786045354652664e-01,3.6578571618788116e-03,-6.7731443359252394e-02,
2.9423787720000001e+00,5.0424640802998954e-04,2.7090516683345541e-04,3.1967997096790906e-04,1.6233351617457226e-03,4.3748008486673340e-01,5.0378763292334063e-03,-6.7069257355405365e-02,
2.9584188750000000e+00,4.9599634271453488e-04,2.7720957886519178e-04,3.3505226750311457e-04,1.5874158300220754e-03,4.3641822142569242e-01,6.5775746315283740e-03,-6.6342256791929136e-02,
2.9745120610000000e+00,4.9116760753730988e-04,2.8868473850754477e-04,3.4161176780335471e-04,1.5651689634498379e-03,4.3512061649777661e-01,8.1596393334381657e-03,-6.5684058811949705e-02,
2.9911385429999999e+00,4.9383969238345877e-04,3.0324895861014492e-04,3.3770603168541157e-04,1.5740956710644616e-03,4.3407237174690605e-01,9.6580537652042990e-03,-6.5212446522321499e-02,
3.0079249710000000e+00,5.0465311278008094e-04,3.1578065558313540e-04,3.2662365980823318e-04,1.6168020205747863e-03,4.3370734224439739e-01,1.0957396128373865e-02,-6.5010026863480799e-02,
3.0244501680000000e+00,5.2085815297639427e-04,3.2109919968960115e-04,3.1454595425959610e-04,1.6811832357236409e-03,4.3432593249255086e-01,1.1970442514870878e-02,-6.5112197766000690e-02,
3.0408251540000002e+00,5.3827278727769531e-04,3.1662507193690257e-04,3.0695997484748365e-04,1.7494998595284734e-03,4.3603764967185316e-01,1.2649842324714729e-02,-6.5504006391451777e-02,
3.0572343649999998e+00,5.5328908578410865e-04,3.0370388227607355e-04,3.0535049542252247e-04,1.8072116890945613e-03,4.3873709614661255e-01,1.2991037503186193e-02,-6.6124867339186141e-02,
3.0736056129999998e+00,5.6360923458127646e-04,2.8744761280134838e-04,3.0730366368267938e-04,1.8457256235227830e-03,4.4211776024044758e-01,1.3026300884147251e-02,-6.6879375236067434e-02,
3.0899270859999999e+00,5.6780107455783305e-04,2.7475386451781788e-04,3.1023027531268545e-04,1.8599926997629316e-03,4.4571883341762014e-01,1.2812115830938085e-02,-6.7651627825732127e-02,
3.1062366460000002e+00,5.6459306201759435e-04,2.7045496817007221e-04,3.1493428624988296e-04,1.8451238393884597e-03,4.4899554812277692e-01,1.2413316992450163e-02,-6.8320796351197033e-02,
3.1228035040000002e+00,5.5289125299728752e-04,2.7399353668878477e-04,3.2561624675572033e-04,1.7961555367357715e-03,4.5140297293577292e-01,1.1887657775434563e-02,-6.8776436922125969e-02,
3.1398416230000001e+00,5.3296402793054517e-04,2.8033446774899582e-04,3.4575070218360383e-04,1.7128565068578623e-03,4.5248387549649377e-01,1.1274253389210270e-02,-6.8932587339819426e-02,
3.1556511199999999e+00,5.0839261126063692e-04,2.8416957185920015e-04,3.7330815479195159e-04,1.6082642239898745e-03,4.5194533301600476e-01,1.0587738379960576e-02,-6.8738612088528855e-02,
3.1723239520000002e+00,4.8742923797125213e-04,2.8318557202291046e-04,4.0040465272758323e-04,1.5160099212550946e-03,4.4971125124623301e-01,9.8190922521545192e-03,-6.8184994892660625e-02,
3.1884693540000000e+00,4.8124499966658050e-04,2.7871807335113464e-04,4.1730365444484706e-04,1.4849536347729423e-03,4.4594059638794020e-01,8.9427434563801381e-03,-6.7302843627598030e-02,
3.2064950969999999e+00,4.9719472861899311e-04,2.7426899402848841e-04,4.1690422436890042e-04,1.5483193064370151e-03,4.4100538429499564e-01,7.9283938645946569e-03,-6.6156867774286962e-02,
3.2246228010000002e+00,5.3180316527623504e-04,2.7281507490201963e-04,3.9786603012878041e-04,1.6893856586836266e-03,4.3542965246309934e-01,6.7550085510306238e-03,-6.4833047007665082e-02,
3.2418668720000001e+00,5.7206655778004392e-04,2.7463012977547486e-04,3.6650540643144388e-04,1.8508247062173928e-03,4.2980016942044774e-01,5.4239050987000695e-03,-6.3423785672656052e-02,
3.2587909690000001e+00,6.0333384333377494e-04,2.7748264132460780e-04,3.3703255950405059e-04,1.9723854888341833e-03,4.2466800255894216e-01,3.9678468863283351e-03,-6.2014538894925593e-02,
3.2754530620000000e+00,6.1610912919223221e-04,2.7889767096309944e-04,3.2664680249222788e-04,2.0169745631514698e-03,4.2046344608466496e-01,2.4535727026613555e-03,-6.0675532533257352e-02,
3.2919199510000001e+00,6.0968654235478328e-04,2.7827426635114000e-04,3.4252359631532331e-04,1.9824473880546514e-03,4.1744234954002241e-01,9.7637357092233577e-04,-5.9460259744470660e-02,
3.3085426400000002e+00,5.9338952896553722e-04,2.7726818526885907e-04,3.7441458007113343e-04,1.9065518338921125e-03,4.1567286836244260e-01,-3.5299870307472592e-04,-5.8409859129596536e-02,
3.3252543939999999e+00,5.8433315437498169e-04,2.7834078114435381e-04,4.0516378283964814e-04,1.8604677996453389e-03,4.1506044045881174e-01,-1.4272051765344305e-03,-5.7560428465217785e-02,
3.3424083109999998e+00,5.9876088938458382e-04,2.8262529685069436e-04,4.2256846960520282e-04,1.9136629182109886e-03,4.1540293968594122e-01,-2.1632260114945374e-03,-5.6949840850327824e-02,
3.3594142310000001e+00,6.3976130813462847e-04,2.8903941513604224e-04,4.2292168485184118e-04,2.0779205083230074e-03,4.1645824068644477e-01,-2.5212074497789130e-03,-5.6620453835806356e-02,
3.3762449839999999e+00,6.9428239736987513e-04,2.9554409906752519e-04,4.1028629596757374e-04,2.2957855794102115e-03,4.1800683782123982e-01,-2.5172639789077136e-03,-5.6615391765992402e-02,
3.3926138790000002e+00,7.4251622506331177e-04,3.0134299070462127e-04,3.9394127201146639e-04,2.4858389760007344e-03,4.1989464015598194e-01,-2.2262679621110923e-03,-5.6968630631080028e-02,
3.4091028790000002e+00,7.6784374381852905e-04,3.0801220217987671e-04,3.8374074915198555e-04,2.5828988352660487e-03,4.2204890931976907e-01,-1.7728357574021711e-03,-5.7691349659146587e-02,
3.4252312940000000e+00,7.6167594929645651e-04,3.1849702740229549e-04,3.8432322947199772e-04,2.5535537361762082e-03,4.2446478747586508e-01,-1.3112870393911767e-03,-5.8758446868045960e-02,
3.4413970439999999e+00,7.2533931905986347e-04,3.3437312457579250e-04,3.9260205955916227e-04,2.4016645966372799e-03,4.2716891531880224e-01,-9.9768914272571098e-04,-6.0099915508057621e-02,
3.4579134850000002e+00,6.7110488966192513e-04,3.5360317491609238e-04,4.0119661481439702e-04,2.1736017033054606e-03,4.3017004780718554e-01,-9.5957056243741671e-04,-6.1600726887308652e-02,
3.4746420910000002e+00,6.2175900136553892e-04,3.7097163235806744e-04,4.0382905328755647e-04,1.9620305001834381e-03,4.3341466069306900e-01,-1.2699914631865625e-03,-6.3111557524450843e-02,
3.4912209669999998e+00,6.0372138039803988e-04,3.8069400199720801e-04,3.9818169469510635e-04,1.8839430461223179e-03,4.3676143812784946e-01,-1.9320691157537762e-03,-6.4469541419981569e-02,
3.5077001910000001e+00,6.2943053813335585e-04,3.7918103944653732e-04,3.8595766973283097e-04,1.9963536170843057e-03,4.3998234150420656e-01,-2.8776895078947342e-03,-6.5524860840004556e-02,
3.5240243690000002e+00,6.8563036577189629e-04,3.6675932106245649e-04,3.7121287782835422e-04,2.2341951733581473e-03,4.4279509494789265e-01,-3.9802801782314479e-03,-6.6168005091199675e-02,
3.5401822429999998e+00,7.4564517814767030e-04,3.4813334470718720e-04,3.5789986417941088e-04,2.4793723302090555e-03,4.4491918246899564e-01,-5.0787834152333866e-03,-6.6351779805523536e-02,
3.5565654030000000e+00,7.8686917664834042e-04,3.3132970595178900e-04,3.4770675988953593e-04,2.6415417919033925e-03,4.4614546842930658e-01,-6.0070451473246038e-03,-6.6103869881201857e-02,
3.5730336810000001e+00,7.9765362230569032e-04,3.2452119865963744e-04,3.3943245649620501e-04,2.6784231544193619e-03,4.4640191030119447e-01,-6.6223281908799874e-03,-6.5527180479122385e-02,
3.5896182460000001e+00,7.7744275801286042e-04,3.3138706232501965e-04,3.3050151799140365e-04,2.5909382573289065e-03,4.4579417964333645e-01,-6.8278470453269555e-03,-6.4786646931762573e-02,
3.6064119950000002e+00,7.3463076799954276e-04,3.4892164322670820e-04,3.1952572103571646e-04,2.4135534428674651e-03,4.4460670112984751e-01,-6.5856255406686369e-03,-6.4083536451166434e-02,
3.6233740430000001e+00,6.8328249644739405e-04,3.7015790638859143e-04,3.0816525324772688e-04,2.2024098549254835e-03,4.4325816650679811e-01,-5.9179094097469324e-03,-6.3620786158431378e-02,
3.6399368299999999e+00,6.3852502097864366e-04,3.8832856924011318e-04,3.0101035715418567e-04,2.0190144351225131e-03,4.4221644013928374e-01,-4.8974226863259217e-03,-6.3564950577467721e-02,
3.6569563989999998e+00,6.1085030277279893e-04,3.9903744705693442e-04,3.0288628118074962e-04,1.9077513304396195e-03,4.4188939690565388e-01,-3.6288586885107844e-03,-6.4011778416902310e-02,
3.6734278470000001e+00,6.0193146277508756e-04,4.0047742309779882e-04,3.1479925347575790e-04,1.8759555377519280e-03,4.4251626429682872e-01,-2.2253585058931687e-03,-6.4962858626995801e-02,
3.6903176169999998e+00,6.0563772139552590e-04,3.9292826400084578e-04,3.3229752699083916e-04,1.8963406997998197e-03,4.4409164385509503e-01,-7.8462358177874651e-04,-6.6319704885980615e-02,
3.7070292290000002e+00,6.1352032431901099e-04,3.7813598457432028e-04,3.4784351966784719e-04,1.9318625702935252e-03,4.4634382760143892e-01,6.2987644863426876e-04,-6.7897624069459733e-02,
3.7232995070000001e+00,6.1977764543709186e-04,3.5889141220539722e-04,3.5426457840005118e-04,1.9579776268679482e-03,4.4877653548695934e-01,1.9982427374035700e-03,-6.9457266915305446e-02,
3.7395110709999999e+00,6.2297893688513029e-04,3.3881917974339630e-04,3.4696543339662108e-04,1.9694365884216376e-03,4.5076879977121181e-01,3.3422243664489311e-03,-7.0747911756057963e-02,
3.7556896370000001e+00,6.2494817924398137e-04,3.2207975545207955e-04,3.2519953684279551e-04,1.9750992799452151e-03,4.5171355761557147e-01,4.7126397830237797e-03,-7.1553760989201298e-02,
3.7717802909999998e+00,6.2802058322847460e-04,3.1246647920530235e-04,2.9351819523236054e-04,1.9861796160398730e-03,4.5116366990194523e-01,6.1693047520419084e-03,-7.1733387911148305e-02,
3.7879512989999999e+00,6.3221682014046022e-04,3.1181468071096833e-04,2.6379049818826009e-04,2.0038605728144722e-03,4.4894953019996986e-01,7.7582465777367438e-03,-7.1243718987844082e-02,
3.8039661720000000e+00,6.3424725094988501e-04,3.1879852004322449e-04,2.5453149215331155e-04,2.0146595828219364e-03,4.4524086827845116e-01,9.4912177270280035e-03,-7.0144184643074314e-02,
3.8206249049999998e+00,6.2927712152171383e-04,3.2950758595914594e-04,2.7828804506420325e-04,1.9978834505229013e-03,4.4054027995354156e-01,1.1331729274118327e-02,-6.8582144460518107e-02,
3.8369652410000001e+00,6.1447121130466474e-04,3.3944864886445734e-04,3.2694485279087288e-04,1.9406055166429168e-03,4.3560825196638703e-01,1.3190195540893620e-02,-6.6764297718003629e-02,
3.8528576870000002e+00,5.9243991453095395e-04,3.4553903927906748e-04,3.8092328097681758e-04,1.8523096573641693e-03,4.3133553684880338e-01,1.4929033398145995e-02,-6.4921354899014433e-02,
3.8692911919999999e+00,5.7276775666159011e-04,3.4721567696097008e-04,4.2310577626854907e-04,1.7725516768344338e-03,4.2858632310721423e-01,1.6377157554079834e-02,-6.3272796152042426e-02,
3.8857769000000002e+00,5.6926425078605316e-04,3.4650366321644955e-04,4.4245869770542285e-04,1.7607792744576496e-03,4.2803901801478955e-01,1.7352095386983877e-02,-6.1996834084734512e-02,
3.9017310169999999e+00,5.9142283983729962e-04,3.4700222317776008e-04,4.3432161936581210e-04,1.8574039887269580e-03,4.3005238477176566e-01,1.7686897887048379e-02,-6.1208860192940258e-02,
3.9181761430000002e+00,6.3586361862222286e-04,3.5194282458326766e-04,4.0108697777978670e-04,2.0446269180212748e-03,4.3457888327029282e-01,1.7258009775490805e-02,-6.0949641335897482e-02,
3.9350501940000000e+00,6.8750973123878837e-04,3.6223361563822529e-04,3.5378851246491686e-04,2.2573384948097806e-03,4.4114437447281096e-01,1.6009533594909021e-02,-6.1184038005455417e-02,
3.9514586359999999e+00,7.2821026461953166e-04,3.7590863642433440e-04,3.1376951872014061e-04,2.4232599821560406e-03,4.4890054905566751e-01,1.3969268699431237e-02,-6.1810174537451482e-02,
3.9679539789999998e+00,7.4409368763166410e-04,3.8935333068817579e-04,3.0689768263101984e-04,2.4896214837188718e-03,4.5674639533418598e-01,1.1252347043587581e-02,-6.2678667590606169e-02,
3.9844412540000000e+00,7.2968515958253121e-04,3.9915635653484739e-04,3.4023815711757289e-04,2.4356042286325964e-03,4.6350258439674880e-01,8.0505116517256524e-03,-6.3619785114270216e-02,
